2026-06-19 09:24,10_Monate,FRA,HND,2027-04-15,2027-05-06,Lufthansa,Economy,Paket,Paket,1799,760,2027-04-15 14:05
2026-06-19 09:24,10_Monate,FRA,HND,2027-04-15,2027-05-06,ANA,Business,Paket,Paket,3390,780,2027-04-15 12:10
2026-06-19 09:24,10_Monate,FRA,HND,2027-04-15,2027-05-06,Lufthansa,Business,Paket,Paket,4689,760,2027-04-15 14:05
2026-06-19 09:24,6_Monate,MUC,HND,2026-12-16,2027-01-06,ANA,Economy,Paket,Paket,1800,750,2026-12-16 10:25
2026-06-19 09:24,6_Monate,MUC,HND,2026-12-16,2027-01-06,Lufthansa,Economy,Paket,Paket,1890,740,2026-12-16 12:35
2026-06-19 09:24,6_Monate,MUC,HND,2026-12-16,2027-01-06,ANA,Business,Paket,Paket,3393,750,2026-12-16 10:25
2026-06-19 09:24,6_Monate,MUC,HND,2026-12-16,2027-01-06,Lufthansa,Business,Paket,Paket,3410,740,2026-12-16 12:35
2026-06-19 09:24,10_Monate,MUC,HND,2027-04-15,2027-05-06,ANA,Economy,Paket,Paket,1588,760,2027-04-15 11:15
2026-06-19 09:24,10_Monate,MUC,HND,2027-04-15,2027-05-06,Lufthansa,Economy,Paket,Paket,2003,740,2027-04-15 12:30
2026-06-19 09:24,10_Monate,MUC,HND,2027-04-15,2027-05-06,ANA,Business,Paket,Paket,4691,760,2027-04-15 11:15
2026-06-19 09:24,10_Monate,MUC,HND,2027-04-15,2027-05-06,Lufthansa,Business,Paket,Paket,5988,740,2027-04-15 12:30
2026-06-20 08:17,6_Monate,FRA,HND,2026-12-17,2027-01-07,Lufthansa,Economy,Paket,Paket,1867,765,2026-12-17 14:00
2026-06-20 08:17,6_Monate,FRA,HND,2026-12-17,2027-01-07,ANA,Economy,Paket,Paket,1870,790,2026-12-17 20:45
2026-06-20 08:17,6_Monate,FRA,HND,2026-12-17,2027-01-07,Lufthansa,Business,Paket,Paket,4687,765,2026-12-17 14:00
2026-06-20 08:17,6_Monate,FRA,HND,2026-12-17,2027-01-07,ANA,Business,Paket,Paket,4690,790,2026-12-17 11:35
2026-06-20 08:17,10_Monate,FRA,HND,2027-04-16,2027-05-07,ANA,Economy,Paket,Paket,1797,780,2027-04-16 12:10
2026-06-20 08:17,10_Monate,FRA,HND,2027-04-16,2027-05-07,Lufthansa,Economy,Paket,Paket,1924,760,2027-04-16 14:05
2026-06-20 08:17,10_Monate,FRA,HND,2027-04-16,2027-05-07,Lufthansa,Business,Paket,Paket,5989,760,2027-04-16 14:05
2026-06-20 08:17,10_Monate,FRA,HND,2027-04-16,2027-05-07,ANA,Business,Paket,Paket,5990,780,2027-04-16 12:10
2026-06-20 08:17,6_Monate,MUC,HND,2026-12-17,2027-01-07,ANA,Economy,Paket,Paket,1871,750,2026-12-17 10:25
2026-06-20 08:17,6_Monate,MUC,HND,2026-12-17,2027-01-07,Lufthansa,Economy,Paket,Paket,2093,740,2026-12-17 12:35
2026-06-20 08:17,6_Monate,MUC,HND,2026-12-17,2027-01-07,ANA,Business,Paket,Paket,3391,750,2026-12-17 10:25
2026-06-20 08:17,6_Monate,MUC,HND,2026-12-17,2027-01-07,Lufthansa,Business,Paket,Paket,4688,740,2026-12-17 12:35
2026-06-20 08:17,10_Monate,MUC,HND,2027-04-16,2027-05-07,ANA,Economy,Paket,Paket,1778,760,2027-04-16 11:15
2026-06-20 08:17,10_Monate,MUC,HND,2027-04-16,2027-05-07,Lufthansa,Economy,Paket,Paket,2093,740,2027-04-16 12:30
2026-06-20 08:17,10_Monate,MUC,HND,2027-04-16,2027-05-07,Lufthansa,Business,Paket,Paket,6538,740,2027-04-16 12:30
2026-06-20 08:17,10_Monate,MUC,HND,2027-04-16,2027-05-07,ANA,Business,Paket,Paket,6541,760,2027-04-16 11:15
